gnbid,type,timestamp,SM5G_PDU_SESSION_INACTIVE,MM5G_NULL,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000004900,3,1728414992909007400,0.079872,0.078848,0.809472,19.226624,98.10816,119.256832,345.526528,369.736192
0000003103,3,1728414993842526700,0.059136,0.057856,2.483968,20.460288,90.785024,112.116224,330.555904,353.545728
0000003702,3,1728414994438831900,0.043264,0.04224,0.457728,18.729984,90.328064,111.634688,333.364736,356.817152
0000004301,3,1728414995434283300,0.053248,0.052224,0.654336,19.683072,95.351552,116.790784,338.604288,361.50528
0000002504,3,1728414995544181200,0.045824,0.045056,0.649984,16.29568,85.275904,106.517504,322.76352,345.615104
0000001905,3,1728414996918229000,0.047616,0.046592,0.558848,19.70048,87.420416,110.876672,328.863232,351.692288
0000001306,3,1728414997560013800,0.056832,0.055552,0.637184,20.396032,79.554304,100.911872,319.410432,342.464
0000000108,3,1728414998700369400,0.046848,0.045824,0.62336,20.331264,82.5792,105.632768,324.1472,347.064064
0000000707,3,1728415000277598500,0.044288,0.043264,0.758016,21.072128,85.599488,106.716672,328.579072,353.716992
0000003203,3,1728415001943947000,0.050176,0.049152,0.653312,19.91936,94.171136,115.549696,332.903424,355.761152
0000003802,3,1728415002772630500,0.050944,0.04992,0.718592,20.01536,93.331968,114.557184,338.495488,362.94912
0000004401,3,1728415003435307000,0.043264,0.042496,0.679168,17.842944,94.968832,116.263936,336.731392,359.592192
0000002604,3,1728415003623342000,0.041728,0.040704,0.537856,16.964096,87.521024,108.858112,325.753088,349.158912
0000002005,3,1728415005726595800,0.046848,0.045568,0.59392,21.770496,90.388736,113.668864,335.400448,358.092032
0000001406,3,1728415006755478800,0.04608,0.045056,1.480192,21.357056,87.93728,109.191168,330.444288,353.571072
0000000208,3,1728415007862008600,0.044544,0.04352,0.5632,21.077504,85.518848,106.76992,325.690624,348.8704
0000000807,3,1728415008340879000,0.04096,0.040192,0.466176,19.214592,82.692864,104.073216,319.977216,344.66816
0000003303,3,1728415010788360700,0.050432,0.039424,0.541952,18.707712,89.758976,111.059968,331.749376,354.766592
0000004501,3,1728415011812358700,0.04736,0.046336,0.657152,18.437888,97.166592,118.687488,337.195776,360.057344
