gnbid,type,timestamp,MM5G_NULL,SM5G_PDU_SESSION_INACTIVE,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000505,3,1728418350142263800,0.045056,0.04608,0.934912,17.199872,79.810816,100.994048,316.364032,339.272704
0000002302,3,1728418350339556600,0.050432,0.050944,0.546816,17.23136,81.53984,102.857984,322.6304,347.020032
0000001104,3,1728418350457197000,0.041472,0.04224,0.584704,17.397248,82.395136,103.79648,325.082624,349.650944
0000003600,3,1728418357099607000,0.09344,0.09472,1.16352,19.046912,103.2128,125.019392,347.62496,372.15616
0000003001,3,1728418357142358300,0.100096,0.101376,0.643328,23.867648,96.314112,117.818624,323.586816,348.506112
0000000605,3,1728418358514529000,0.050432,0.051712,0.710656,21.837056,97.497856,118.39104,343.667456,366.449408
0000002402,3,1728418358524649500,0.03072,0.031232,0.379392,16.544,99.531264,120.475904,339.983872,362.98112
0000001803,3,1728418358968700000,0.102912,0.103936,0.635136,16.354048,83.703552,104.933632,323.384064,346.409728
0000001204,3,1728418359660545300,0.049152,0.050944,0.778496,17.456896,85.98272,107.46368,326.624256,348.719616
0000000006,3,1728418359761355300,0.0384,0.03968,0.686592,14.686976,76.554496,97.6768,316.379392,339.0272
0000003101,3,1728418365382110000,0.044288,0.045568,0.72192,19.689472,94.15936,115.282944,334.531328,357.634816
0000003700,3,1728418366163819500,0.12672,0.128256,0.941568,18.569984,96.862208,117.9584,339.101696,362.972672
0000001903,3,1728418366981946000,0.055808,0.056576,0.588032,20.649728,93.489152,114.931456,340.260352,363.01312
0000002502,3,1728418367096453600,0.041472,0.042496,0.644352,18.061056,85.400832,106.489088,324.18944,347.034624
0000000705,3,1728418367251934000,0.04096,0.041984,0.62208,17.580288,86.866944,108.337152,323.660544,346.633472
0000000106,3,1728418367743073500,0.038912,0.039936,0.438272,19.164672,83.478272,104.445952,326.718976,350.87872
0000001304,3,1728418367920158500,0.06528,0.067072,0.854784,19.163136,85.917952,107.350784,324.402944,347.384576
0000003201,3,1728418374535208000,0.04608,0.047104,0.639232,20.159232,95.37536,116.645888,332.220672,354.383872
0000002602,3,1728418374611711500,0.07424,0.07552,0.639744,17.571584,86.664192,107.77472,330.200064,352.385024
0000003800,3,1728418374739214800,0.037632,0.038144,0.567296,15.220992,84.72192,106.016256,320.876288,344.878592
0000000805,3,1728418375977597400,0.059392,0.060672,0.7232,20.36608,85.534464,106.771968,324.244992,347.592704
0000000206,3,1728418376100339200,0.04352,0.044544,0.6592,18.179072,80.685312,101.874688,329.897216,352.653056
0000001404,3,1728418376296779300,0.06144,0.062464,0.6016,17.782272,99.233536,120.517632,338.837248,361.689344
0000002003,3,1728418376309236700,0.034816,0.036096,0.568832,15.312896,101.9776,123.26016,341.354752,364.059392
0000002702,3,1728418382825613800,0.054784,0.056064,1.636608,20.751872,90.606336,111.813632,331.904256,354.615296
0000003301,3,1728418382964089900,0.034048,0.034304,0.504576,14.960384,79.916544,100.814336,318.58816,341.48096
0000003900,3,1728418383146031900,0.130048,0.131328,0.585728,15.889152,88.285696,109.85984,329.641728,353.52192
0000002103,3,1728418384429763800,0.050944,0.051968,0.720896,19.428864,87.831296,109.219584,327.091456,349.832704
0000001504,3,1728418384881185000,0.0256,0.026112,0.496896,15.98592,81.66144,102.859008,323.602432,346.512384
0000000306,3,1728418384970194000,0.040192,0.043776,0.506112,16.330496,79.923712,101.21344,321.689088,346.190336
0000000905,3,1728418385475573200,0.048384,0.049664,0.751872,19.021824,81.871872,103.118592,318.605824,340.685056
0000003401,3,1728418390817160700,0.040448,0.041728,0.674304,20.417536,93.722112,114.959616,331.343872,354.401536
0000002802,3,1728418390954467800,0.041472,0.043776,0.631808,14.621952,80.307712,101.07648,320.379136,342.308096
0000004000,3,1728418391421249300,0.055552,0.05632,0.585984,17.576704,94.060032,119.448064,336.041216,359.79008
0000001604,3,1728418392949816600,0.055296,0.05632,0.807424,19.774976,84.892416,106.455296,326.860288,349.7664
0000000406,3,1728418393056216800,0.043008,0.044288,0.68224,18.156032,78.411264,99.78368,314.906112,338.07232
0000001005,3,1728418393552485400,0.036608,0.037376,0.474368,16.853248,101.074176,122.318848,339.432448,362.578688
