gnbid,type,timestamp,SM5G_PDU_SESSION_INACTIVE,MM5G_NULL,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000609,3,1728575897877689300,0.086784,0.081152,0.767488,18.728448,81.320704,102.56768,318.826752,341.750016
0000001204,3,1728575898474086000,0.052992,0.051712,0.686336,18.189824,88.896,110.252288,333.546752,356.470528
0000000510,3,1728575898785213400,0.049152,0.048128,0.619776,17.104128,82.902528,106.416896,324.993792,348.60544
0000000411,3,1728575899679268900,0.04224,0.041472,0.72832,18.204928,82.413568,103.569152,326.38976,349.190656
0000001105,3,1728575899786291000,0.043008,0.041984,0.720384,18.238208,82.202368,104.881152,321.616128,344.664832
0000001006,3,1728575901263187500,0.045824,0.0448,0.735232,20.247296,86.65984,107.601664,325.746688,348.48256
0000000312,3,1728575901452847400,0.030976,0.03072,0.324096,14.444288,74.004736,96.032256,311.021568,333.85728
0000001700,3,1728575902613398500,0.083712,0.0832,0.680704,18.099712,84.608768,112.279296,327.126528,351.05024
0000000907,3,1728575902989775400,0.049152,0.048384,0.643584,13.87392,78.523648,99.827968,318.81984,343.4432
0000000213,3,1728575903572116500,0.045312,0.044288,0.751616,18.898432,83.521536,104.909056,322.711296,345.568256
0000000114,3,1728575903949949000,0.038912,0.037888,0.585984,16.59904,80.6784,102.008832,317.263872,340.509696
0000000808,3,1728575904103262000,0.044544,0.04352,0.553728,16.2688,96.83072,118.216704,330.835456,353.189888
0000001601,3,1728575904150660600,0.155392,0.153856,0.84992,23.293952,91.289088,112.624128,333.558272,356.743424
0000001502,3,1728575904536985900,0.044288,0.043264,0.600576,17.241088,82.388992,103.854848,323.758592,345.844736
0000000015,3,1728575904698171600,0.046592,0.045824,0.721152,16.804608,79.4944,101.087488,321.068032,344.054016
0000001403,3,1728575905814781400,0.04352,0.04224,0.476928,18.300928,83.864576,105.285632,325.398784,348.29056
0000000709,3,1728575906006812000,0.045824,0.045056,0.410368,16.37248,79.72224,101.014528,316.389376,339.220736
0000001304,3,1728575907533082000,0.04224,0.041472,0.496896,16.241408,71.989248,93.216256,314.452224,337.428992
0000000610,3,1728575907877943000,0.04736,0.04608,2.440448,18.49856,80.046336,101.497088,320.328704,342.968832
0000001205,3,1728575908474318300,0.055296,0.054272,0.769024,16.9472,81.16864,102.45632,325.090048,347.824128
0000000511,3,1728575908785482500,0.05248,0.051712,0.617728,17.028608,81.660928,103.012608,321.985536,344.967424
0000000412,3,1728575909679591000,0.051456,0.050176,0.706048,17.748224,81.873152,103.196672,323.970816,346.945792
0000001106,3,1728575909786459000,0.043264,0.04224,0.544256,16.077568,82.006528,103.076864,323.154432,345.953536
0000001800,3,1728575910439825700,0.15104,0.150016,0.57728,14.662144,78.663168,100.204544,319.221504,343.09248
0000001007,3,1728575911263360800,0.033792,0.03328,0.526848,17.268736,83.829248,104.620288,325.508096,348.396544
0000000313,3,1728575911453100500,0.034816,0.034048,0.390144,15.097344,72.372736,93.574912,310.47424,333.030912
0000001701,3,1728575912613812700,0.04736,0.04608,0.53376,19.531776,87.11168,109.478656,327.892224,351.275008
0000000908,3,1728575912990026800,0.046592,0.045568,0.580864,15.04768,64.769024,87.999232,304.571392,327.551488
0000000214,3,1728575913572308200,0.037376,0.036864,0.6976,16.384,94.600448,116.096,338.651136,361.63712
0000000115,3,1728575913950207000,0.041728,0.040704,0.57344,16.47104,82.736128,103.98336,325.439744,348.570112
0000000809,3,1728575914103522000,0.046336,0.045056,2.642432,19.317248,98.427136,119.71072,341.526528,364.454656
0000001602,3,1728575914150926300,0.090624,0.089088,0.540672,23.996672,90.630656,111.826176,332.157952,357.524992
0000001503,3,1728575914537168400,0.07424,0.07296,0.642816,17.217024,90.582016,112.019456,332.113408,355.339776
0000000016,3,1728575914698390500,0.046336,0.0448,0.507904,16.290304,78.733824,100.045312,324.229888,347.190528
0000001404,3,1728575915814877200,0.020736,0.02048,0.800768,17.564672,82.941184,103.556352,325.324288,349.123072
0000000710,3,1728575916006972700,0.047616,0.046592,0.697344,16.115968,81.21728,102.544896,317.079296,340.01536
0000001305,3,1728575917533298200,0.045568,0.044544,0.83456,19.464704,78.801664,100.085248,322.545408,345.597952
0000000611,3,1728575917878174500,0.046336,0.045056,0.612096,16.576,82.749952,104.05504,328.710656,351.693568
0000001206,3,1728575918474604300,0.042752,0.041472,0.626944,18.523648,82.640128,103.857408,324.38016,347.27936
0000000512,3,1728575918785867800,0.041216,0.040192,0.525312,16.63744,80.006912,101.223936,323.03616,346.202112
0000001900,3,1728575919659224300,0.127488,0.12672,0.720896,16.236544,94.323456,115.771904,337.28768,361.136384
0000000413,3,1728575919679918600,0.044032,0.043008,0.59904,20.164096,95.177472,116.388864,330.767616,353.464576
0000001107,3,1728575919786792200,0.04864,0.04736,0.630272,16.34048,79.97312,101.050112,319.560192,342.570496
0000001801,3,1728575920440351000,0.050176,0.049408,0.676352,16.975104,84.039424,105.260544,323.576064,346.541056
0000001008,3,1728575921263576300,0.033024,0.032512,1.449216,18.492928,81.784832,102.802432,325.410816,348.534272
0000000314,3,1728575921453330200,0.039936,0.039424,0.629504,14.872576,71.827456,94.646528,310.705152,333.492736
0000001702,3,1728575922614136600,0.04608,0.045312,0.744448,19.36768,88.405504,109.980416,326.614272,349.42976
0000000909,3,1728575922990289000,0.046336,0.045312,0.74752,14.902528,68.754944,90.230272,310.846208,333.793792
0000000215,3,1728575923572618800,0.04736,0.046336,0.744448,17.30048,78.86976,99.945728,319.241728,344.188672
0000000116,3,1728575923950445600,0.04224,0.041216,0.416768,15.800832,76.819712,98.448896,316.882688,339.708416
0000000810,3,1728575924103772400,0.04352,0.042752,0.43264,14.157568,89.623552,110.47424,342.247424,365.00736
0000001603,3,1728575924151173000,0.031488,0.030464,0.37376,15.191296,80.00256,101.247232,317.169664,340.202496
0000001504,3,1728575924537514000,0.046848,0.045824,0.5184,17.874176,83.212544,104.532224,322.627328,345.71008
0000000017,3,1728575924698658300,0.052224,0.050944,0.728832,16.353536,74.928128,96.372224,314.83136,337.824
0000001405,3,1728575925815206400,0.06016,0.058624,2.126336,20.249088,85.698816,107.894016,325.32608,348.84352
0000000711,3,1728575926007217400,0.049408,0.04864,0.613376,16.141312,78.912768,100.096256,322.647296,345.593344
0000001306,3,1728575927533539300,0.046848,0.045568,0.573184,19.163392,83.923968,105.291264,328.290816,350.588416
0000000612,3,1728575927878473700,0.040448,0.03968,0.616448,17.049856,80.000256,101.412352,318.134784,341.115904
0000001207,3,1728575928474839000,0.038144,0.037376,0.409344,17.37856,83.683072,105.005568,323.95776,347.017472
0000002000,3,1728575928777108500,0.092928,0.091648,0.508672,15.374336,99.723264,120.808192,348.82176,372.7616
0000000513,3,1728575928786145300,0.041472,0.040448,0.444928,26.788096,107.75168,128.982528,352.794624,375.646976
0000001901,3,1728575929659424500,0.037376,0.036864,0.523008,18.089472,97.256448,118.139648,336.756736,359.633408
0000000414,3,1728575929680213500,0.045312,0.044288,0.538368,21.569024,93.9584,114.796032,330.347008,353.328896
0000001108,3,1728575929786883000,0.024576,0.024064,0.48,16.5696,91.894016,113.314048,330.413312,353.32992
0000001802,3,1728575930440598500,0.043776,0.042496,0.670464,19.0592,85.518848,106.912,325.906432,348.728064
0000001009,3,1728575931263895600,0.04736,0.046336,0.51584,19.192832,84.784896,105.515776,325.582592,348.644864
0000000315,3,1728575931453551400,0.044288,0.043264,0.55808,14.673664,74.737664,96.056832,310.326784,333.327616
0000001703,3,1728575932614307000,0.0448,0.043776,2.019072,20.115456,85.909248,107.081728,326.834944,348.592896
0000000910,3,1728575932990534100,0.050176,0.048896,0.718336,17.86624,69.799168,90.6496,310.481664,333.3504
0000000216,3,1728575933572881000,0.047872,0.046592,0.59648,17.5104,78.91072,100.406784,321.382656,344.443136
0000000117,3,1728575933950711600,0.095232,0.094208,0.875264,17.106944,79.190784,100.544768,319.90016,342.931968
0000000811,3,1728575934104020700,0.066816,0.065792,0.56064,16.532736,97.670912,118.953728,339.63904,362.577664
0000001604,3,1728575934151484700,0.068864,0.067328,0.779008,22.487808,92.272128,113.471232,330.9952,353.920256
0000001505,3,1728575934537890800,0.04224,0.041216,0.614912,17.35552,83.774976,105.00736,323.477504,347.26912
0000000018,3,1728575934698977500,0.046336,0.045056,0.591104,16.308224,77.427456,98.683648,312.839168,335.729152
0000001406,3,1728575935815497500,0.04864,0.046848,0.918016,19.0784,84.556032,105.911296,325.30304,349.326848
0000000712,3,1728575936007457800,0.046848,0.045824,0.649728,18.697216,82.090496,103.391232,325.684224,348.679424
0000001307,3,1728575937533855500,0.04096,0.040192,0.489216,15.713792,78.010368,99.325952,322.126848,345.018112
0000000613,3,1728575937878765300,0.042496,0.041472,0.630784,16.782848,80.153088,101.462016,318.513664,341.484544
0000001208,3,1728575938475121200,0.04736,0.046592,0.715008,17.412096,83.824128,104.902912,321.651968,344.455424
0000002001,3,1728575938777461500,0.04608,0.044544,0.58624,17.010944,121.153024,142.369024,387.641088,411.049728
0000000514,3,1728575938786368300,0.04224,0.041216,0.592896,16.084224,112.856064,134.37312,378.31424,402.050304
0000002100,3,1728575938878682600,0.16256,0.16128,0.901632,15.993088,83.574784,105.105664,325.719296,349.451776
0000001902,3,1728575939659651000,0.044544,0.04352,0.641536,19.224832,98.657024,119.922944,337.043968,359.9488
0000000415,3,1728575939680378000,0.049152,0.048384,0.550144,24.681984,98.18496,119.543296,338.905344,361.996288
0000001109,3,1728575939787211500,0.05376,0.05248,0.567552,16.36736,79.226112,100.980992,321.917952,345.936384
0000001803,3,1728575940440926700,0.046592,0.045568,0.510464,17.047552,83.102464,106.219776,323.551488,346.449152
0000001010,3,1728575941264207000,0.076288,0.075264,0.616192,19.572224,84.455936,105.496064,325.197824,348.129792
0000000316,3,1728575941453956900,0.07296,0.071936,0.60672,16.679936,74.969088,96.173312,319.979264,342.78144
0000001704,3,1728575942614613200,0.05376,0.052736,0.796672,18.912768,87.156736,109.307904,327.571968,350.43328
0000000911,3,1728575942990856000,0.048128,0.046848,2.56768,18.707456,75.37152,96.495616,319.078656,343.314944
0000000217,3,1728575943573106700,0.062464,0.06144,0.805632,19.573504,81.368064,102.529536,321.401344,344.52736
0000000118,3,1728575943951039000,0.047104,0.046336,0.645376,17.137664,80.070912,101.359104,317.51936,340.466688
0000000812,3,1728575944104242200,0.044288,0.043264,1.284096,18.422272,97.331456,118.669056,339.11424,363.981824
0000001605,3,1728575944151782000,0.043264,0.04224,1.836544,21.590784,90.773248,111.663104,331.128832,353.884928
0000001506,3,1728575944538116000,0.056576,0.055552,0.57856,18.177792,87.21024,108.462592,328.650496,351.013888
0000000019,3,1728575944699240700,0.046336,0.045056,2.74944,18.893312,80.2176,101.546752,320.712448,343.526656
0000001407,3,1728575945815799800,0.041216,0.040448,0.575488,18.065408,83.485952,106.8032,324.524288,347.52128
0000000713,3,1728575946007777500,0.061184,0.059136,0.517632,16.734976,79.70816,101.045248,316.900608,339.877632
0000001308,3,1728575947534069500,0.058368,0.057344,0.570624,20.727296,86.305024,107.556608,329.817344,354.407936
0000000614,3,1728575947879032300,0.046848,0.04608,0.617984,16.638976,79.726336,101.093376,322.559488,345.967616
0000001209,3,1728575948475433200,0.045824,0.041728,0.647424,17.80352,101.397248,122.760704,362.620416,386.144768
0000002200,3,1728575948529037800,0.124928,0.123392,0.535808,17.508096,88.433152,114.526208,335.200512,359.40224
0000002002,3,1728575948777855000,0.04096,0.039936,1.715712,24.223232,140.555264,162.201088,402.584576,425.319168
0000000515,3,1728575948786572500,0.043776,0.042752,0.541696,21.122304,132.392448,153.807104,391.581696,414.503424
0000002101,3,1728575948879230200,0.045056,0.044032,0.591872,28.406528,95.045888,116.266752,332.621312,355.189504
0000001903,3,1728575949659936300,0.038656,0.038144,0.422656,17.441024,95.175424,116.35328,338.137088,360.8128
0000000416,3,1728575949680615700,0.048128,0.040704,0.443136,21.068032,95.282432,116.665088,331.825408,355.713792
0000001110,3,1728575949787458000,0.045568,0.044288,0.536576,16.087808,81.792256,102.937856,319.234304,341.932544
0000001804,3,1728575950441204000,0.03328,0.032768,0.69376,15.745024,81.942528,102.943232,324.868608,347.757824
0000001011,3,1728575951264429800,0.04736,0.046592,0.76416,20.47872,83.25248,103.8784,324.587008,349.345024
